Title, Named Entity, Frequency
"George R. R. Martin", "Syrian", "2"
"George R. R. Martin", "May 6, 2019", "2"
"George R. R. Martin", "Hugo1980", "2"
"George R. R. Martin", "Nebula", "2"
"George R. R. Martin", "The Way of Cross", "2"
"George R. R. Martin", "1981", "2"
"George R. R. Martin", "Nebula Award", "2"
"George R. R. Martin", "1999", "2"
"George R. R. Martin", "Season 1", "2"
"George R. R. Martin", "April 8, 2012", "2"
"George R. R. Martin", "Northwestern University", "2"
"George R. R. Martin", "25, 2017", "2"
"George R. R. Martin", "Rogues", "2"
"George R. R. Martin", "Novel    A Song of Ice and Fire", "2"
"George R. R. Martin", "Novella    Tales of Dunk and Egg", "2"
"George R. R. Martin", "Quartet", "2"
"George R. R. Martin", "Tales of Dunk and Egg", "2"
"George R. R. Martin", "Reference", "2"
"George R. R. Martin", "Elio M. García Jr.", "2"
"George R. R. Martin", "Linda Antonsson", "2"
"George R. R. Martin", "February 1, 2017", "2"
"George R. R. Martin", "2015", "2"
"George R. R. Martin", "1990", "2"
"George R. R. Martin", "Puppetman Quartet", "2"
"George R. R. Martin", "Rox Triad", "2"
"George R. R. Martin", "1992", "2"
"George R. R. Martin", "1993", "2"
"George R. R. Martin", "1995", "2"
"George R. R. Martin", "2002", "2"
"George R. R. Martin", "John J. Miller", "2"
"George R. R. Martin", "2008", "2"
"George R. R. Martin", "American Triad", "2"
"George R. R. Martin", "Tor.com", "2"
"George R. R. Martin", "George R.R.  Martin", "2"
"George R. R. Martin", "Venus", "2"
"George R. R. Martin", "row 2015", "2"
"George R. R. Martin", "row 2018", "2"
"George R. R. Martin", "mdy", "1"
"George R. R. Martin", "April 2020", "1"
"George R. R. Martin", "Helsinki", "1"
"George R. R. Martin", "Hugo Awards – George R. R. Martin.jpg", "1"
"George R. R. Martin", "George Raymond", "1"
"George R. R. Martin", "George Martin", "1"
"George R. R. Martin", "age 1948", "1"
"George R. R. Martin", "New Jersey Bayonne", "1"
"George R. R. Martin", "Northwestern University (Bachelor of Science BS", "1"
"George R. R. Martin", "1975 1979 end", "1"
"George R. R. Martin", "Ice", "1"
"George R. R. Martin", "Wildcards", "1"
"George R. R. Martin", "Thousand World", "1"
"George R. R. Martin", "George Raymond Richard Martin'", "1"
"George R. R. Martin", "George Raymond Martin'", "1"
"George R. R. Martin", "Martin "", "1"
"George R. R. Martin", "American J. R. R. Tolkien Tolkien", "1"
"George R. R. Martin", "Grossman  Lev", "1"
"George R. R. Martin", "December 29, 2008", "1"
"George R. R. Martin", "August 2, 2014", "1"
"George R. R. Martin", "George R.R. Martin John Hodgman", "1"
"George R. R. Martin", "April 21, 2011", "1"
"George R. R. Martin", "22, 2011", "1"
"George R. R. Martin", "George Raymond Martin", "1"
"George R. R. Martin", "13 years old", "1"
"George R. R. Martin", "September 20–27, 2013 issue", "1"
"George R. R. Martin", "1277/1278", "1"
"George R. R. Martin", "36", "1"
"George R. R. Martin", "Life & Times", "1"
"George R. R. Martin", "February 27, 2012", "1"
"George R. R. Martin", "Raymond Collins Martin", "1"
"George R. R. Martin", "Margaret Brady Martin", "1"
"George R. R. Martin", "Great Depression", "1"
"George R. R. Martin", "George R.R. Martin Interview", "1"
"George R. R. Martin", "Janet", "1"
"George R. R. Martin", "half", "1"
"George R. R. Martin", "George R. R.  date", "1"
"George R. R. Martin", "October 2004", "1"
"George R. R. Martin", "Asimov", "1"
"George R. R. Martin", "March 28, 2014", "1"
"George R. R. Martin", "October 19, 2004", "1"
"George R. R. Martin", "Germans", "1"
"George R. R. Martin", "German", "1"
"George R. R. Martin", "Salute", "1"
"George R. R. Martin", "Immigrants", "1"
"George R. R. Martin", "Martin George R. R. date", "1"
"George R. R. Martin", "September 10, 2016", "1"
"George R. R. Martin", "September 11", "1"
"George R. R. Martin", "11, 2016", "1"
"George R. R. Martin", "Finding Your Roots", "1"
"George R. R. Martin", "a quarter", "1"
"George R. R. Martin", "Italians Italian", "1"
"George R. R. Martin", "Italian", "1"
"George R. R. Martin", "approximately a quarter", "1"
"George R. R. Martin", "Jewish", "1"
"George R. R. Martin", "Schleier Curt", "1"
"George R. R. Martin", "January 7, 2019", "1"
"George R. R. Martin", "Broadway", "1"
"George R. R. Martin", "1953", "1"
"George R. R. Martin", "First Street", "1"
"George R. R. Martin", "Fifth Street", "1"
"George R. R. Martin", "March 15, 2013", "1"
"George R. R. Martin", "Monthly", "1"
"George R. R. Martin", "February 18, 2017", "1"
"George R. R. Martin", "18", "1"
"George R. R. Martin", "Mary Jane Donohoe School", "1"
"George R. R. Martin", "later Marist High School", "1"
"George R. R. Martin", "Marvel Comics", "1"
"George R. R. Martin", "Rutkoff", "1"
"George R. R. Martin", "Aaron", "1"
"George R. R. Martin", "62 years old", "1"
"George R. R. Martin", "superhero", "1"
"George R. R. Martin", "Fiona Macdonald", "1"
"George R. R. Martin", "Fantastic", "1"
"George R. R. Martin", "20", "1"
"George R. R. Martin", "November 1963", "1"
"George R. R. Martin", "32", "1"
"George R. R. Martin", "34", "1"
"George R. R. Martin", "dent20120612", "1"
"George R. R. Martin", "June 12, 2012", "1"
"George R. R. Martin", "Grace", "1"
"George R. R. Martin", "George R.", "1"
"George R. R. Martin", "Comic Con", "1"
"George R. R. Martin", "1964", "1"
"George R. R. Martin", "Beginning", "1"
"George R. R. Martin", "Comics", "1"
"George R. R. Martin", "October 3, 2014", "1"
"George R. R. Martin", "July 29, 2015", "1"
"George R. R. Martin", "Gustines", "1"
"George R. R. Martin", "George Gene", "1"
"George R. R. Martin", "'64", "1"
"George R. R. Martin", "WIRE", "1"
"George R. R. Martin", "1965", "1"
"George R. R. Martin", "Alley Award", "1"
"George R. R. Martin", "Powerman vs.", "1"
"George R. R. Martin", "The Blue Barrier", "1"
"George R. R. Martin", "Alley Awards", "1"
"George R. R. Martin", "a Bachelor of Science B.S.", "1"
"George R. R. Martin", "Northwestern University's", "1"
"George R. R. Martin", "Medill School of Journalism", "1"
"George R. R. Martin", "Evanston", "1"
"George R. R. Martin", "Illinois", "1"
"George R. R. Martin", "Master of Science M.S.", "1"
"George R. R. Martin", "Journalism", "1"
"George R. R. Martin", "1971", "1"
"George R. R. Martin", "Medill", "1"
"George R. R. Martin", "19978", "1"
"George R. R. Martin", "Opposition", "1"
"George R. R. Martin", "George Stroumboulopoulos Tonight", "1"
"George R. R. Martin", "March 15, 2012", "1"
"George R. R. Martin", "March 14, 2012", "1"
"George R. R. Martin", "1972–1974", "1"
"George R. R. Martin", "AmeriCorps VISTA VISTA", "1"
"George R. R. Martin", "Cook County", "1"
"George R. R. Martin", "Illinois Cook County Legal Assistance Foundation", "1"
"George R. R. Martin", "age 21", "1"
"George R. R. Martin", "The Hero", "1"
"George R. R. Martin", "Galaxy Science Fiction Galaxy", "1"
"George R. R. Martin", "February 1971", "1"
"George R. R. Martin", "May 22, 2012", "1"
"George R. R. Martin", "March 3, 2012", "1"
"George R. R. Martin", "With Morning Comes Mistfall", "1"
"George R. R. Martin", "Analog Science Fiction and Fact Analog", "1"
"George R. R. Martin", "yesterday", "1"
"George R. R. Martin", "Roger Elwood", "1"
"George R. R. Martin", "Robert Silverberg", "1"
"George R. R. Martin", "That same year", "1"
"George R. R. Martin", "three years", "1"
"George R. R. Martin", "The Complete Rolling Stone Interview Mikal Gilmore", "1"
"George R. R. Martin", "June 13, 2014", "1"
"George R. R. Martin", "his early 20s", "1"
"George R. R. Martin", "Bobby Fischer's", "1"
"George R. R. Martin", "World Chess Championship", "1"
"George R. R. Martin", "1972 1972", "1"
"George R. R. Martin", "Continental Chess Association", "1"
"George R. R. Martin", "weekends", "1"
"George R. R. Martin", "Saturdays", "1"
"George R. R. Martin", "Sundays", "1"
"George R. R. Martin", "five days", "1"
"George R. R. Martin", "superfans", "1"
"George R. R. Martin", "mid 1970s", "1"
"George R. R. Martin", "George Guthridge", "1"
"George R. R. Martin", "Milwaukee", "1"
"George R. R. Martin", "second", "1"
"George R. R. Martin", "Janet Berliner", "1"
"George R. R. Martin", "Bram Stoker Award for Superior Achievement", "1"
"George R. R. Martin", "Bram Stoker Award Nominees & Winners", "1"
"George R. R. Martin", "Writers Association", "1"
"George R. R. Martin", "July 22, 2020", "1"
"George R. R. Martin", "Clarke University", "1"
"George R. R. Martin", "Clarke College", "1"
"George R. R. Martin", "Munson", "1"
"George R. R. Martin", "Kyle", "1"
"George R. R. Martin", "Iowa City Press", "1"
"George R. R. Martin", "May 23, 2014 >", "1"
"George R. R. Martin", "1976 to 1978", "1"
"George R. R. Martin", "Writer In Residence", "1"
"George R. R. Martin", "1978 to 1979", "1"
"George R. R. Martin", "New Revision Series", "1"
"George R. R. Martin", "June 24, 2017", "1"
"George R. R. Martin", "Tom Reamy", "1"
"George R. R. Martin", "late 1977", "1"
"George R. R. Martin", "winters", "1"
"George R. R. Martin", "Phoenix", "1"
"George R. R. Martin", "R.R. Martin Has", "1"
"George R. R. Martin", "Vanity Fair", "1"
"George R. R. Martin", "March 14, 2014", "1"
"George R. R. Martin", "Fantasy Writers of America", "1"
"George R. R. Martin", "Southwest Regional", "1"
"George R. R. Martin", "1977 to 1979", "1"
"George R. R. Martin", "1998.citation", "1"
"George R. R. Martin", "February 2015", "1"
"George R. R. Martin", "Kansas City's", "1"
"George R. R. Martin", "MidAmeriCon", "1"
"George R. R. Martin", "34th World Science Fiction Convention", "1"
"George R. R. Martin", "evening", "1"
"George R. R. Martin", "The Storms of Windhaven", "1"
"George R. R. Martin", "Locusmag", "1"
"George R. R. Martin", "SF Awards", "1"
"George R. R. Martin", "August 14, 2012", "1"
"George R. R. Martin", "May 5, 2009", "1"
"George R. R. Martin", "The Thousand Worlds", "1"
"George R. R. Martin", "The Manrealm", "1"
"George R. R. Martin", "late 1970s", "1"
"George R. R. Martin", "Martin considered Sandkings", "1"
"George R. R. Martin", "Vista", "1"
"George R. R. Martin", "NIGHTFLYER Flies Again", "1"
"George R. R. Martin", "November 27, 2017", "1"
"George R. R. Martin", "Thrones'", "1"
"George R. R. Martin", "NPR", "1"
"George R. R. Martin", "September 15, 2012", "1"
"George R. R. Martin", "September 16, 2012", "1"
"George R. R. Martin", "Peter Sagal", "1"
"George R. R. Martin", "JCC", "1"
"George R. R. Martin", "October 23, 2017", "1"
"George R. R. Martin", "at least one", "1"
"George R. R. Martin", "Night of Vampyres", "1"
"George R. R. Martin", "Harry Turtledove's", "1"
"George R. R. Martin", "The Best Military Science Fiction of 20th Century", "1"
"George R. R. Martin", "Martin H.", "1"
"George R. R. Martin", "The Best Military Science Fiction of", "1"
"George R. R. Martin", "May 2001", "1"
"George R. R. Martin", "279–306", "1"
"George R. R. Martin", "Mississippi River", "1"
"George R. R. Martin", "Don D'Amassa", "1"
"George R. R. Martin", "Baen Books", "1"
"George R. R. Martin", "Betsy Mitchell", "1"
"George R. R. Martin", "Haviland Tuf", "1"
"George R. R. Martin", "Solomon Kane", "1"
"George R. R. Martin", "Elric", "1"
"George R. R. Martin", "Nicholas van Rijn", "1"
"George R. R. Martin", "Magnus Ridolph", "1"
"George R. R. Martin", "Philip DeGuere Jr.", "1"
"George R. R. Martin", "Lunch", "1"
"George R. R. Martin", "Financial Times", "1"
"George R. R. Martin", "A RRetrospective George R. R. Martin", "1"
"George R. R. Martin", "September 18, 2008", "1"
"George R. R. Martin", "Orion", "1"
"George R. R. Martin", "Google Books", "1"
"George R. R. Martin", "9780575086128", "1"
"George R. R. Martin", "R.R. Martin Talks Comic Books", "1"
"George R. R. Martin", "Taxes", "1"
"George R. R. Martin", "Interviews Zack Sharf", "1"
"George R. R. Martin", "October 21, 2014", "1"
"George R. R. Martin", "CBS", "1"
"George R. R. Martin", "Ped Xing", "1"
"George R. R. Martin", "American Broadcasting Company ABC", "1"
"George R. R. Martin", "Beauty and Beast (1987 TV", "1"
"George R. R. Martin", "post–World War II", "1"
"George R. R. Martin", "Kerr John Finlay", "1"
"George R. R. Martin", "Second", "1"
"George R. R. Martin", "Harrigan", "1"
"George R. R. Martin", "Pat", "1"
"George R. R. Martin", "Wardrip Fruin", "1"
"George R. R. Martin", "10.3983", "1"
"George R. R. Martin", "Chaosium", "1"
"George R. R. Martin", "Shannon Appelcline title", "1"
"George R. R. Martin", "Designers & Dragons", "1"
"George R. R. Martin", "Mongoose Publishing", "1"
"George R. R. Martin", "year 2011", "1"
"George R. R. Martin", "978", "1"
"George R. R. Martin", "87", "1"
"George R. R. Martin", "June 6, 2011", "1"
"George R. R. Martin", "Thomas Tudbury", "1"
"George R. R. Martin", "The Great and Powerful Turtle", "1"
"George R. R. Martin", "VW Beetle", "1"
"George R. R. Martin", "2011 June", "1"
"George R. R. Martin", "21", "1"
"George R. R. Martin", "earlier that same year", "1"
"George R. R. Martin", "22nd", "1"
"George R. R. Martin", "Ball", "1"
"George R. R. Martin", "early 2012", "1"
"George R. R. Martin", "Tor", "1"
"George R. R. Martin", "High Stakes", "1"
"George R. R. Martin", "July 11, 2016", "1"
"George R. R. Martin", "Universal Cable Productions", "1"
"George R. R. Martin", "August 18, 2016", "1"
"George R. R. Martin", "Fire
File GeorgeRRMartinCW98 wb.jpg", "1"
"George R. R. Martin", "Dave", "1"
"George R. R. Martin", "George R. R. Martin Talks Game", "1"
"George R. R. Martin", "April 1, 2011", "1"
"George R. R. Martin", "April 2, 2011", "1"
"George R. R. Martin", "February 3, 2012", "1"
"George R. R. Martin", "February 4, 2012", "1"
"George R. R. Martin", "J. R. R. Tolkien", "1"
"George R. R. Martin", "March 27, 2012", "1"
"George R. R. Martin", "BBC News", "1"
"George R. R. Martin", "April 4, 2014", "1"
"George R. R. Martin", "27", "1"
"George R. R. Martin", "August 17, 2016", "1"
"George R. R. Martin", "A Game of Thrones", "1"
"George R. R. Martin", "A Storm of Swords in", "1"
"George R. R. Martin", "2000", "1"
"George R. R. Martin", "November 2005", "1"
"George R. R. Martin", "The New York Times No", "1"
"George R. R. Martin", "A Dance with Dragons", "1"
"George R. R. Martin", "New York Times Bestseller List", "1"
"George R. R. Martin", "The New York Times Best Sellers", "1"
"George R. R. Martin", "July 31, 2011", "1"
"George R. R. Martin", "88 weeks", "1"
"George R. R. Martin", "tha 2012", "1"
"George R. R. Martin", "November 4, 2012", "1"
"George R. R. Martin", "British Fantasy Award", "1"
"George R. R. Martin", "British Fantasy Society", "1"
"George R. R. Martin", "May 7, 2012", "1"
"George R. R. Martin", "Locus Poll Award for Best Fantasy Novel", "1"
"George R. R. Martin", "2012jun16", "1"
"George R. R. Martin", "Locus Awards Winners", "1"
"George R. R. Martin", "June 16, 2012", "1"
"George R. R. Martin", "June 22, 2012", "1"
"George R. R. Martin", "Two", "1"
"George R. R. Martin", "A Song of Ice", "1"
"George R. R. Martin", "April 25, 2018", "1"
"George R. R. Martin", "November 20, 2018", "1"
"George R. R. Martin", "April 26, 2018", "1"
"George R. R. Martin", "April 27, 2018", "1"
"George R. R. Martin", "12 30", "1"
"George R. R. Martin", "Expanse", "1"
"George R. R. Martin", "Rosen Christopher", "1"
"George R. R. Martin", "Fair", "1"
"George R. R. Martin", "August 17, 2020", "1"
"George R. R. Martin", "2007", "1"
"George R. R. Martin", "April 17, 2011", "1"
"George R. R. Martin", "weekly", "1"
"George R. R. Martin", "approximately an hour", "1"
"George R. R. Martin", "November 30, 2010", "1"
"George R. R. Martin", "A Dance With Dragons", "1"
"George R. R. Martin", "Peter Dinklage", "1"
"George R. R. Martin", "World Science Fiction Convention Worldcon", "1"
"George R. R. Martin", "Hugo for Best Dramatic Presentation", "1"
"George R. R. Martin", "Chicon 7", "1"
"George R. R. Martin", "David Benioff", "1"
"George R. R. Martin", "D. B. Weiss", "1"
"George R. R. Martin", "April 1, 2012", "1"
"George R. R. Martin", "12", "1"
"George R. R. Martin", "Dinklage", "1"
"George R. R. Martin", "week", "1"
"George R. R. Martin", "The second season episode", "1"
"George R. R. Martin", "Benioff", "1"
"George R. R. Martin", "Weiss", "1"
"George R. R. Martin", "Neil Marshal", "1"
"George R. R. Martin", "a dozen", "1"
"George R. R. Martin", "Outstanding Drama Series", "1"
"George R. R. Martin", "Year End Marathon", "1"
"George R. R. Martin", "last two years", "1"
"George R. R. Martin", "four", "1"
"George R. R. Martin", "Golden Globe Best Television Series – Drama", "1"
"George R. R. Martin", "Screen Actors Guild Awards", "1"
"George R. R. Martin", "a Television Series", "1"
"George R. R. Martin", "a sixth", "1"
"George R. R. Martin", "season 6) season 6", "1"
"George R. R. Martin", "April 24, 2016", "1"
"George R. R. Martin", "all seasons", "1"
"George R. R. Martin", "Blu", "1"
"George R. R. Martin", "Amazon", "1"
"George R. R. Martin", "August 29, 2016", "1"
"George R. R. Martin", "season 7) season 7", "1"
"George R. R. Martin", "winter season", "1"
"George R. R. Martin", "Europe", "1"
"George R. R. Martin", "summer", "1"
"George R. R. Martin", "Entertainment Weekly Hibberd", "1"
"George R. R. Martin", "July 18, 2016 >", "1"
"George R. R. Martin", "coming year", "1"
"George R. R. Martin", "Arya Stark", "1"
"George R. R. Martin", "Thrones  Does First Season 7 Footage Hint", "1"
"George R. R. Martin", "Stark Reunion", "1"
"George R. R. Martin", "TVLine", "1"
"George R. R. Martin", "Vincent  Alice", "1"
"George R. R. Martin", "Starks", "1"
"George R. R. Martin", "England", "1"
"George R. R. Martin", "December 19", "1"
"George R. R. Martin", "sixth", "1"
"George R. R. Martin", "seventh", "1"
"George R. R. Martin", "The Winds of Winter and A Dream of Spring", "1"
"George R. R. Martin", "Programming Casey Bloys", "1"
"George R. R. Martin", "November 18, 2016", "1"
"George R. R. Martin", "December 20, 2016", "1"
"George R. R. Martin", "May 2017", "1"
"George R. R. Martin", "Max Borenstein", "1"
"George R. R. Martin", "Jane Goldman", "1"
"George R. R. Martin", "Brian Helgeland", "1"
"George R. R. Martin", "Wray", "1"
"George R. R. Martin", "Goldberg", "1"
"George R. R. Martin", "Lesley", "1"
"George R. R. Martin", "Fifth", "1"
"George R. R. Martin", "Successor Show", "1"
"George R. R. Martin", "Works at HBO", "1"
"George R. R. Martin", "15, 2017", "1"
"George R. R. Martin", "May 14, 2017", "1"
"George R. R. Martin", "5th", "1"
"George R. R. Martin", "Casey Bloys", "1"
"George R. R. Martin", "July 12, 2017", "1"
"George R. R. Martin", "April 14, 2019", "1"
