Title, Named Entity, Frequency
"Bill Gates", "Paterson Technology", "2"
"Bill Gates", "October 13, 2019", "2"
"Bill Gates", "September 6, 2019", "2"
"Bill Gates", "54", "2"
"Bill Gates", "Vanity Fair", "2"
"Bill Gates", "November 11, 2019", "2"
"Bill Gates", "millions", "2"
"Bill Gates", "Apple", "2"
"Bill Gates", "decades", "2"
"Bill Gates", "Insider Inc.", "2"
"Bill Gates", "10", "2"
"Bill Gates", "February 5, 2014", "2"
"Bill Gates", "Atari", "2"
"Bill Gates", "acarr", "2"
"Bill Gates", "Two Weeks", "2"
"Bill Gates", "May 21, 2021", "2"
"Bill Gates", "Kelly", "2"
"Bill Gates", "CNN", "2"
"Bill Gates", "April 20, 2008", "2"
"Bill Gates", "GOS", "2"
"Bill Gates", "January 13, 1997", "2"
"Bill Gates", "April 10, 2013", "2"
"Bill Gates", "Byte", "2"
"Bill Gates", "June 15, 2006", "2"
"Bill Gates", "Boies", "2"
"Bill Gates", "Wired (", "2"
"Bill Gates", "Miller", "2"
"Bill Gates", "March 27, 2014", "2"
"Bill Gates", "Rolling Stone", "2"
"Bill Gates", "28, 2015", "2"
"Bill Gates", "February 19, 2015", "2"
"Bill Gates", "19, 2015", "2"
"Bill Gates", "January 28, 2015", "2"
"Bill Gates", "March 24, 2015", "2"
"Bill Gates", "April 8, 2015", "2"
"Bill Gates", "17, 2015", "2"
"Bill Gates", "third", "2"
"Bill Gates", "Baidu", "2"
"Bill Gates", "Robin Li", "2"
"Bill Gates", "Android", "2"
"Bill Gates", "February 2021", "2"
"Bill Gates", "November 17, 2019", "2"
"Bill Gates", "11, 2021", "2"
"Bill Gates", "The Guardian", "2"
"Bill Gates", "David Keith", "2"
"Bill Gates", "GeekWire", "2"
"Bill Gates", "August 8, 2017", "2"
"Bill Gates", "21, 2021", "2"
"Bill Gates", "Kate", "2"
"Bill Gates", "$350 million", "2"
"Bill Gates", "Glasgow", "2"
"Bill Gates", "United Nations Climate Change Conference", "2"
"Bill Gates", "November 2021", "2"
"Bill Gates", "Financial Times", "2"
"Bill Gates", "$1 billion", "2"
"Bill Gates", "June 3, 2021", "2"
"Bill Gates", "February 18, 2021", "2"
"Bill Gates", "Trump", "2"
"Bill Gates", "April 26, 2021", "2"
"Bill Gates", "May 20, 2021", "2"
"Bill Gates", "Bloomberg News", "2"
"Bill Gates", "23", "2"
"Bill Gates", "April 1, 2008", "2"
"Bill Gates", "20&nbsp;million", "2"
"Bill Gates", "January 27, 2019", "2"
"Bill Gates", "Rockefeller", "2"
"Bill Gates", "February 14, 2008", "2"
"Bill Gates", "50", "2"
"Bill Gates", "95%", "2"
"Bill Gates", "April 6, 2014 >", "2"
"Bill Gates", "The Seattle Times", "2"
"Bill Gates", "Shereen Bhan", "2"
"Bill Gates", "December 8, 2020", "2"
"Bill Gates", "Business Week", "2"
"Bill Gates", "Applied Sciences", "2"
"Bill Gates", "Stanford University", "2"
"Bill Gates", "August 25, 2018", "2"
"Bill Gates", "Kerala", "2"
"Bill Gates", "Roger Federer", "2"
"Bill Gates", "6", "2"
"Bill Gates", "16, 2018", "2"
"Bill Gates", "Gates and Federer", "2"
"Bill Gates", "Today", "2"
"Bill Gates", "The Road Ahead", "2"
"Bill Gates", "Lesinski 2006", "2"
"Bill Gates", "0040", "2"
"Bill Gates", "27 years", "2"
"Bill Gates", "Novet", "2"
"Bill Gates", "Jordan", "2"
"Bill Gates", "May 13, 2021", "2"
"Bill Gates", "August 2, 2021", "2"
"Bill Gates", "January 1, 2022", "2"
"Bill Gates", "Nobel Committee", "2"
"Bill Gates", "Thorbjørn Jagland", "2"
"Bill Gates", "Strasbourg", "2"
"Bill Gates", "March 2013", "2"
"Bill Gates", "New York Post", "2"
"Bill Gates", "International Peace Institute", "2"
"Bill Gates", "October 2013", "2"
"Bill Gates", "2001", "2"
"Bill Gates", "Carlos Slim", "2"
"Bill Gates", "Mexico", "2"
"Bill Gates", "September 1, 2014", "2"
"Bill Gates", "400", "2"
"Bill Gates", "Chinese Academy of Engineering", "2"
"Bill Gates", "KTH Royal Institute of Technology", "2"
"Bill Gates", "KTH", "2"
"Bill Gates", "January 19, 2015", "2"
"Bill Gates", "Karolinska Institute", "2"
"Bill Gates", "University of Cambridge", "2"
"Bill Gates", "James C. Morgan", "2"
"Bill Gates", "November 16, 2016", "2"
"Bill Gates", "YouTube", "2"
"Bill Gates", "The Machine That Changed World", "2"
"Bill Gates", "Steve Sires", "2"
"Bill Gates", "1983", "2"
"Bill Gates", "Macintosh", "2"
"Bill Gates", "Half", "2"
"Bill Gates", "Desert Island Discs", "2"
"Bill Gates", "The Economist", "2"
"Bill Gates", "1955", "1"
"Bill Gates", "Wikipedia", "1"
"Bill Gates", "mdy", "1"
"Bill Gates", "March 2022", "1"
"Bill Gates", "Infobox", "1"
"Bill Gates", "William Henry Gates III", "1"
"Bill Gates", "age 1955", "1"
"Bill Gates", "Software", "1"
"Bill Gates", "Microsoft Board", "1"
"Bill Gates", "Stays", "1"
"Bill Gates", "Advisor", "1"
"Bill Gates", "Redmond date March 2020", "1"
"Bill Gates", "Melinda French", "1"
"Bill Gates", "January 1, 1994 August 2, 2021", "1"
"Bill Gates", "Bill Gates Sr", "1"
"Bill Gates", "William H. Gates III", "1"
"Bill Gates", "William Henry Gates III'", "1"
"Bill Gates", "WP POSNOM", "1"
"Bill Gates", "20, 2013", "1"
"Bill Gates", "28, 2013", "1"
"Bill Gates", "May 2014", "1"
"Bill Gates", "Foley", "1"
"Bill Gates", "just 1.3 percent", "1"
"Bill Gates", "Home", "1"
"Bill Gates", "1970s", "1"
"Bill Gates", "1980s", "1"
"Bill Gates", "CNN Tech", "1"
"Bill Gates", "August 22, 2014", "1"
"Bill Gates", "Sheridan", "1"
"Bill Gates", "Patrick", "1"
"Bill Gates", "May 2, 2014", "1"
"Bill Gates", "20, 2014", "1"
"Bill Gates", "U.S. Securities and Exchange Commission", "1"
"Bill Gates", "19, 2011", "1"
"Bill Gates", "NASDAQ", "1"
"Bill Gates", "8, 2016", "1"
"Bill Gates", "January 2000", "1"
"Bill Gates", "13, 2000", "1"
"Bill Gates", "January 21, 2016", "1"
"Bill Gates", "David Einstein", "1"
"Bill Gates", "late 1990s", "1"
"Bill Gates", "1y 2006", "1"
"Bill Gates", "96 2a1 Manes", "1"
"Bill Gates", "459", "1"
"Bill Gates", "June 2008", "1"
"Bill Gates", "30, 2016", "1"
"Bill Gates", "February 2014", "1"
"Bill Gates", "Haselton  Todd  date March 13, 2020", "1"
"Bill Gates", "Microsoft board", "1"
"Bill Gates", "The World's Billionaires Forbes", "1"
"Bill Gates", "Putin", "1"
"Bill Gates", "Newsweek", "1"
"Bill Gates", "20, 2017", "1"
"Bill Gates", "Marie", "1"
"Bill Gates", "January 19, 2010", "1"
"Bill Gates", "December 20, 2010", "1"
"Bill Gates", "19, 2012 >", "1"
"Bill Gates", "1995", "1"
"Bill Gates", "#2 Bill Gates", "1"
"Bill Gates", "5, 2019", "1"
"Bill Gates", "April 5, 2020 >", "1"
"Bill Gates", "89.9&nbsp;billion", "1"
"Bill Gates", "The World Again", "1"
"Bill Gates", "April 2022", "1"
"Bill Gates", "132&nbsp;billion", "1"
"Bill Gates", "Bloomberg.com", "1"
"Bill Gates", "April 8, 2022 >", "1"
"Bill Gates", "2008", "1"
"Bill Gates", "Branded Entertainment Network BEN", "1"
"Bill Gates", "4.6bn", "1"
"Bill Gates", "Neate Rupert", "1"
"Bill Gates", "April 10, 2018", "1"
"Bill Gates", "early 21st century", "1"
"Bill Gates", "Barry", "1"
"Bill Gates", "Michele", "1"
"Bill Gates", "Lucas Oliver", "1"
"Bill Gates", "September 16", "1"
"Bill Gates", "Maclean Ruth", "1"
"Bill Gates", "August 24", "1"
"Bill Gates", "08 24", "1"
"Bill Gates", "April 20, 2021", "1"
"Bill Gates", "$600 billion", "1"
"Bill Gates", "April 16, 2017", "1"
"Bill Gates", "16, 2017", "1"
"Bill Gates", "William H. Gates II", "1"
"Bill Gates", "1925–2020", "1"
"Bill Gates", "1929–1994", "1"
"Bill Gates", "Associated Press url Gates", "1"
"Bill Gates", "0362", "1"
"Bill Gates", "German", "1"
"Bill Gates", "Irish", "1"
"Bill Gates", "Yorkshire", "1"
"Bill Gates", "June 23, 2020", "1"
"Bill Gates", "First Interstate BancSystem", "1"
"Bill Gates", "United Way of America", "1"
"Bill Gates", "J. W. Maxwell", "1"
"Bill Gates", "Libby", "1"
"Bill Gates", "William Gates III", "1"
"Bill Gates", "December 31, 2000", "1"
"Bill Gates", "December 25, 2016", "1"
"Bill Gates", "Sand Point", "1"
"Bill Gates", "Seattle Sand Point", "1"
"Bill Gates", "seven years old", "1"
"Bill Gates", "Stein", "1"
"Bill Gates", "Alan", "1"
"Bill Gates", "February 14, 1999", "1"
"Bill Gates", "Juanita", "1"
"Bill Gates", "September 28, 1962", "1"
"Bill Gates", "December 18, 2018", "1"
"Bill Gates", "47", "1"
"Bill Gates", "Congregational", "1"
"Bill Gates", "Congregational 1", "1"
"Bill Gates", "Philanthropist", "1"
"Bill Gates", "Jeanne M", "1"
"Bill Gates", "Lesinski", "1"
"Bill Gates", "Twenty First Century Books", "1"
"Bill Gates", "978 1", "1"
"Bill Gates", "2 year 2008", "1"
"Bill Gates", "Congregational 2", "1"
"Bill Gates", "Janet", "1"
"Bill Gates", "40169 8 year 2001", "1"
"Bill Gates", "Congregational 3", "1"
"Bill Gates", "228", "1"
"Bill Gates", "Edward D. Berkowitz", "1"
"Bill Gates", "Edward D", "1"
"Bill Gates", "Columbia University Press", "1"
"Bill Gates", "231", "1"
"Bill Gates", "2   year", "1"
"Bill Gates", "Hearts", "1"
"Bill Gates", "Triumph of Nerds  The Rise of Accidental Empires", "1"
"Bill Gates", "Robert X.", "1"
"Bill Gates", "PBS", "1"
"Bill Gates", "June 1996   season", "1"
"Bill Gates", "August 13, 2017", "1"
"Bill Gates", "24", "1"
"Bill Gates", "Soundaian S. url Dimensions of Management", "1"
"Bill Gates", "June 10, 2019", "1"
"Bill Gates", "Encyclopædia Britannica", "1"
"Bill Gates", "December 7, 2018", "1"
"Bill Gates", "Mothers' Club", "1"
"Bill Gates", "Lakeside School's", "1"
"Bill Gates", "Teletype Model 33 ASR", "1"
"Bill Gates", "General Electric", "1"
"Bill Gates", "Gates 1996 p", "1"
"Bill Gates", "Mothers Club", "1"
"Bill Gates", "Digital Equipment Corporation", "1"
"Bill Gates", "DEC Programmed", "1"
"Bill Gates", "Computer Center Corporation", "1"
"Bill Gates", "Kent Evans", "1"
"Bill Gates", "summer", "1"
"Bill Gates", "34r", "1"
"Bill Gates", "four", "1"
"Bill Gates", "Lakeside Programmers Club", "1"
"Bill Gates", "Teleprinter Teletype", "1"
"Bill Gates", "Fortran, Lisp", "1"
"Bill Gates", "The following year", "1"
"Bill Gates", "their senior year", "1"
"Bill Gates", "their junior year", "1"
"Bill Gates", "17", "1"
"Bill Gates", "Traf O Data", "1"
"Bill Gates", "Intel 8008 processor.sfn", "1"
"Bill Gates", "14", "1"
"Bill Gates", "House of Representatives", "1"
"Bill Gates", "Schuman2008", "1"
"Bill Gates", "Michael A. Schuman", "1"
"Bill Gates", "Publishers, Inc.", "1"
"Bill Gates", "34", "1"
"Bill Gates", "Sims2018", "1"
"Bill Gates", "Marcie Sims", "1"
"Bill Gates", "Capitol Hill", "1"
"Bill Gates", "28, 2016", "1"
"Bill Gates", "1590", "1"
"Bill Gates", "1600", "1"
"Bill Gates", "SAT Scholastic Aptitude Tests", "1"
"Bill Gates", "SAT", "1"
"Bill Gates", "Harvard College", "1"
"Bill Gates", "autumn of 1973", "1"
"Bill Gates", "May 23, 2006", "1"
"Bill Gates", "The Week", "1"
"Bill Gates", "May 10, 2006", "1"
"Bill Gates", "harvard", "1"
"Bill Gates", "NPR", "1"
"Bill Gates", "5, 2015", "1"
"Bill Gates", "Years later", "1"
"Bill Gates", "Globalization", "1"
"Bill Gates", "R. Duane", "1"
"Bill Gates", "Ireland", "1"
"Bill Gates", "Robert", "1"
"Bill Gates", "Hoskisson", "1"
"Bill Gates", "82587 4", "1"
"Bill Gates", "263", "1"
"Bill Gates", "15, 2015 year", "1"
"Bill Gates", "Mejia Zameena", "1"
"Bill Gates", "April 29, 2018", "1"
"Bill Gates", "July 4, 2008", "1"
"Bill Gates", "National Public Radio", "1"
"Bill Gates", "September 19, 2011", "1"
"Bill Gates", "Harry R. Lewis Harry Lewis", "1"
"Bill Gates", "over 30 years", "1"
"Bill Gates", "only 2%", "1"
"Bill Gates", "University of Texas", "1"
"Bill Gates", "Dallas", "1"
"Bill Gates", "Mathematics", "1"
"Bill Gates", "August 26, 2010", "1"
"Bill Gates", "Christos Papadimitriou", "1"
"Bill Gates", "1979", "1"
"Bill Gates", "Honeywell", "1"
"Bill Gates", "summer of 1974.sfn", "1"
"Bill Gates", "59", "1"
"Bill Gates", "8800", "1"
"Bill Gates", "Intel", "1"
"Bill Gates", "that same year", "1"
"Bill Gates", "February 11, 2017", "1"
"Bill Gates", "Convert", "1"
"Bill Gates", "Altair BASIC
Gates", "1"
"Bill Gates", "January 1975", "1"
"Bill Gates", "Popular Electronics", "1"
"Bill Gates", "Altair 8800", "1"
"Bill Gates", "Micro Instrumentation and Telemetry Systems", "1"
"Bill Gates", "Microsoft Visitor Center Student Information  Key Events", "1"
"Bill Gates", "February 26, 2008", "1"
"Bill Gates", "a few weeks", "1"
"Bill Gates", "Altair", "1"
"Bill Gates", "Altair BASIC", "1"
"Bill Gates", "May 14, 2008", "1"
"Bill Gates", "November 1975", "1"
"Bill Gates", "State of New Mexico", "1"
"Bill Gates", "November 26, 1976", "1"
"Bill Gates", "February 1976", "1"
"Bill Gates", "Hobbyists", "1"
"Bill Gates", "more than 90%", "1"
"Bill Gates", "81", "1"
"Bill Gates", "late 1976", "1"
"Bill Gates", "Albuquerque to Bellevue", "1"
"Bill Gates", "January 1, 1979", "1"
"Bill Gates", "its first five years", "1"
"Bill Gates", "William", "1"
"Bill Gates", "Remarks", "1"
"Bill Gates", "October 13, 2005", "1"
"Bill Gates", "Waterloo", "1"
"Bill Gates", "April 6, 2008", "1"
"Bill Gates", "Player", "1"
"Bill Gates", "Neil Konzen", "1"
"Bill Gates", "February 13, 2012", "1"
"Bill Gates", "Donkey", "1"
"Bill Gates", "July 1980", "1"
"Bill Gates", "John Opel", "1"
"Bill Gates", "May 2, 2016", "1"
"Bill Gates", "Die Broke", "1"
"Bill Gates", "Michael last2", "1"
"Bill Gates", "December 23, 2002", "1"
"Bill Gates", "29, 2006", "1"
"Bill Gates", "Jack Sams", "1"
"Bill Gates", "A few weeks later", "1"
"Bill Gates", "Tim Paterson", "1"
"Bill Gates", "Seattle Computer Products", "1"
"Bill Gates", "SCP", "1"
"Bill Gates", "employed Paterson", "1"
"Bill Gates", "PC DOS", "1"
"Bill Gates", "50,000.Sfn", "1"
"Bill Gates", "MS DOS", "1"
"Bill Gates", "193", "1"
"Bill Gates", "The Man Behind The Machine", "1"
"Bill Gates", "Feb–Mar", "1"
"Bill Gates", "1982", "1"
"Bill Gates", "February 17, 2012", "1"
"Bill Gates", "16", "1"
"Bill Gates", "May 9, 2013", "1"
"Bill Gates", "June 25, 1981", "1"
"Bill Gates", "early 1983", "1"
"Bill Gates", "months", "1"
"Bill Gates", "microsoft", "1"
"Bill Gates", "Odd Couple", "1"
"Bill Gates", "May 2011", "1"
"Bill Gates", "October 2018", "1"
"Bill Gates", "Gates Mourns Allen", "1"
"Bill Gates", "Bill Gates Mourns", "1"
"Bill Gates", "October 16, 2018", "1"
"Bill Gates", "Microsoft Windows", "1"
"Bill Gates", "November 20, 1985", "1"
"Bill Gates", "Apple Inc.", "1"
"Bill Gates", "Macintosh GUI", "1"
"Bill Gates", "Avery", "1"
"Bill Gates", "Weinberger", "1"
"Bill Gates", "Matt", "1"
"Bill Gates", "April 1, 2021 >", "1"
"Bill Gates", "August of following year", "1"
"Bill Gates", "Challenges", "1"
"Bill Gates", "November 17, 2011", "1"
"Bill Gates", "Windows 9x#Windows", "1"
"Bill Gates", "95", "1"
"Bill Gates", "a decade", "1"
"Bill Gates", "one year", "1"
"Bill Gates", "Win XP", "1"
"Bill Gates", "CNET Networks", "1"
"Bill Gates", "ZDNet", "1"
"Bill Gates", "October 25, 2001", "1"
"Bill Gates", "July 22, 2008", "1"
"Bill Gates", "December 8, 2015", "1"
"Bill Gates", "John W. Thompson", "1"
"Bill Gates", "Nadella", "1"
"Bill Gates", "NBCNews.com", "1"
"Bill Gates", "February 5, 2014  date", "1"
"Bill Gates", "Windows 11", "1"
"Bill Gates", "World Economic Forum", "1"
"Bill Gates", "Switzerland", "1"
"Bill Gates", "January 2008", "1"
"Bill Gates", "freiberger19810831", "1"
"Bill Gates", "80", "1"
"Bill Gates", "February 28, 2011", "1"
"Bill Gates", "August 31, 1981", "1"
"Bill Gates", "InfoWorld", "1"
"Bill Gates", "49", "1"
"Bill Gates", "September 2, 2016", "1"
"Bill Gates", "35", "1"
"Bill Gates", "37", "1"
"Bill Gates", "a month later", "1"
"Bill Gates", "Atari Thorlin Interview 2000", "1"
"Bill Gates", "Fred Thorlin", "1"
"Bill Gates", "Atari Program Exchange", "1"
"Bill Gates", "April 2000", "1"
"Bill Gates", "Kevin Savetz", "1"
"Bill Gates", "December 6, 2012", "1"
"Bill Gates", "January 1, 2013", "1"
"Bill Gates", "early 1980s", "1"
"Bill Gates", "Frederick  title Bill Gates Tried", "1"
"Bill Gates", "Screw Paul Allen", "1"
"Bill Gates", "March 30, 2011", "1"
"Bill Gates", "Carr", "1"
"Bill Gates", "Austin", "1"
"Bill Gates", "Bloomberg L.P. Bloomberg", "1"
"Bill Gates", "Paul Allen's", "1"
"Bill Gates", "October 17, 2018", "1"
"Bill Gates", "Rensin", "1"
"Bill Gates", "The Bill Gates Interview", "1"
"Bill Gates", "year  1994", "1"
"Bill Gates", "Playboy", "1"
"Bill Gates", "Steve Ballmer Speech", "1"
"Bill Gates", "Church Hill Club", "1"
"Bill Gates", "Steve  Ballmer", "1"
"Bill Gates", "October 9, 1997", "1"
"Bill Gates", "Walter    Isaacson", "1"
"Bill Gates", "The Gates Operating System", "1"
"Bill Gates", "June 19, 2000", "1"
"Bill Gates", "Peace Corps", "1"
"Bill Gates", "February 1, 1999", "1"
"Bill Gates", "April 16, 2016", "1"
"Bill Gates", "over weekend", "1"
"Bill Gates", "Glenn", "1"
"Bill Gates", "Agence France Presse", "1"
"Bill Gates", "June 30, 2008", "1"
"Bill Gates", "Bill  Gates", "1"
"Bill Gates", "San Diego", "1"
"Bill Gates", "September 26, 1997", "1"
"Bill Gates", "Companies&nbsp", "1"
"Bill Gates", "385", "1"
"Bill Gates", "bbc5/8/2021">["Epstein", "1"
"Bill Gates", "early years", "1"
"Bill Gates", "TRS 80 Model 100", "1"
"Bill Gates", "allison1993", "1"
"Bill Gates", "David Allison", "1"
"Bill Gates", "Bill Gates Interview", "1"
"Bill Gates", "Transcript", "1"
"Bill Gates", "a Video History Interview / Computer History Collection", "1"
"Bill Gates", "National Museum of American History", "1"
"Bill Gates", "Smithsonian Institution", "1"
"Bill Gates", "April 2, 2013", "1"
"Bill Gates", "as late as 1989", "1"
"Bill Gates", "> Jerry Pournelle", "1"
"Bill Gates", "1985", "1"
"Bill Gates", "Excel", "1"
"Bill Gates", "September 1985", "1"
"Bill Gates", "March 20, 2016", "1"
"Bill Gates", "Pournelle", "1"
"Bill Gates", "347", "1"
"Bill Gates", "Ray Ozzie", "1"
"Bill Gates", "Craig Mundie", "1"
"Bill Gates", "Microsoft Announces", "1"
"Bill Gates", "July 2008", "1"
"Bill Gates", "Ozzie", "1"
"Bill Gates", "Mundie", "1"
"Bill Gates", "June 27, 2008", "1"
"Bill Gates", "European Union", "1"
"Bill Gates", "Microsoft Bill Gates", "1"
"Bill Gates", "August 27, 1998

Gates", "1"
"Bill Gates", "David Boies", "1"
"Bill Gates", "Later in year", "1"
"Bill Gates", "Elizabeth  Wasserman", "1"
"Bill Gates", "November 17, 1998", "1"
"Bill Gates", "April 7, 2013", "1"
"Bill Gates", "November 30, 1998", "1"
"Bill Gates", "April 7, 2008", "1"
"Bill Gates", "guilty&nbsp", "1"
"Bill Gates", "Heilemann", "1"
"Bill Gates", "Truth", "1"
"Bill Gates", "The Whole Truth", "1"
"Bill Gates", "November 1, 2000", "1"
"Bill Gates", "May 28, 2014", "1"
"Bill Gates", "Bloomberg Billionaires Index", "1"
"Bill Gates", "US$15.8&nbsp;billion", "1"
"Bill Gates", "78.5&nbsp;billion", "1"
"Bill Gates", "2014 January", "1"
"Bill Gates", "Four Seasons Hotels and Resorts", "1"
"Bill Gates", "Corbis Corporation Corbis Corp.", "1"
"Bill Gates", "Billionaires Worth", "1"
"Bill Gates", "$3.7 Trillion", "1"
"Bill Gates", "Bloomberg Businessweek", "1"
"Bill Gates", "January 2, 2014", "1"
"Bill Gates", "Matthew G.", "1"
